id,observation_date,competitor_id,competitor_price,market_share_percentage,trend_score
7709,2023-11-20,1,56.12,26.22,0.453
7710,2023-11-20,4,29.11,13.17,0.632
7711,2023-11-20,4,39.99,20.13,0.48
7712,2023-11-20,3,40.24,24.14,0.8
7713,2023-11-20,1,64.17,28.16,0.013
7714,2023-11-20,5,64.45,18.17,0.508
7715,2023-11-20,5,61.47,17.53,0.201
7716,2023-11-20,2,55.76,24.04,0.696
7717,2023-11-20,4,41.09,13.49,0.509
7718,2023-11-21,5,67.93,15.38,0.393
7719,2023-11-21,1,41.37,26.57,0.757
7720,2023-11-21,5,70.56,15.55,0.719
7721,2023-11-21,5,73.24,8.73,0.453
7722,2023-11-21,4,33.91,17.86,0.467
7723,2023-11-21,4,39.25,16.54,0.205
7724,2023-11-22,5,49.29,14.57,0.47
7725,2023-11-22,1,54.94,24.22,0.566
7726,2023-11-22,1,54.56,28.1,-0.04
7727,2023-11-22,5,46.53,10.16,-0.043
7728,2023-11-22,2,43.99,21.89,0.673
7729,2023-11-22,5,50.95,11.94,0.288
7730,2023-11-22,5,58.18,16.01,0.003
7731,2023-11-22,2,39.87,29.32,0.141
7732,2023-11-22,5,48.26,11.71,-0.021
7733,2023-11-22,5,61.57,16.11,0.492
7734,2023-11-22,4,37.16,12.76,0.823
7735,2023-11-22,1,53.37,26.66,0.263
7736,2023-11-23,3,48.13,18.9,0.097
7737,2023-11-23,3,36.38,17.53,0.183
7738,2023-11-23,3,47.76,18.64,-0.183
7739,2023-11-23,5,54.2,8.43,0.668
7740,2023-11-24,4,23.04,12.43,0.543
7741,2023-11-24,2,42.45,28.24,0.265
7742,2023-11-24,1,59.11,25.91,0.383
7743,2023-11-24,5,41.42,17.09,-0.147
7744,2023-11-25,1,37.6,24.84,0.056
7745,2023-11-25,3,41.27,22.42,0.198
7746,2023-11-25,3,42.23,21.36,0.143
7747,2023-11-26,4,40.32,18.66,0.883
7748,2023-11-26,2,53.65,25.4,0.22
7749,2023-11-26,4,46.61,16.76,0.61
7750,2023-11-26,3,41.8,26.83,0.465
7751,2023-11-26,3,44.98,25.28,0.095
7752,2023-11-27,2,49.25,19.35,0.39
7753,2023-11-27,1,31.6,24.42,0.233
7754,2023-11-27,4,42.94,21.56,0.461
7755,2023-11-27,4,40.63,13.6,-0.549
7756,2023-11-27,4,38.62,14.51,0.246
7757,2023-11-28,4,34.01,14.93,-0.029
7758,2023-11-28,2,53.7,26.36,0.358
7759,2023-11-28,5,61.51,19.76,0.394
7760,2023-11-28,1,55.25,27.9,-0.134
7761,2023-11-28,3,49.42,18.96,0.439
7762,2023-11-28,4,35.49,17.32,0.225
7763,2023-11-29,1,52.95,24.53,0.895
7764,2023-11-29,4,41.62,14.07,0.064
7765,2023-11-30,5,53.53,15.7,-0.185
7766,2023-12-01,1,45.09,27.37,0.584
7767,2023-12-01,4,31.95,20.82,0.222
7768,2023-12-01,4,12.78,17.4,-0.025
7769,2023-12-01,2,48.63,25.53,-0.061
7770,2023-12-01,3,47.87,21.02,0.084
7771,2023-12-01,5,79.83,15.28,-0.158
7772,2023-12-02,5,61.49,13.31,-0.039
7773,2023-12-02,4,50.79,13.71,0.541
7774,2023-12-02,2,43.88,25.7,0.549
7775,2023-12-03,3,37.58,19.15,-0.21
7776,2023-12-03,3,54.84,20.22,-0.244
7777,2023-12-03,5,56.1,14.83,0.495
7778,2023-12-04,2,47.79,24.45,0.48
7779,2023-12-04,2,47.61,21.44,0.226
7780,2023-12-04,2,45.43,23.2,0.209
7781,2023-12-04,2,41.41,24.98,0.434
7782,2023-12-04,1,59.99,22.6,0.158
7783,2023-12-05,5,44.76,13.86,0.033
7784,2023-12-05,3,51.33,22.2,0.413
7785,2023-12-05,4,37.13,20.64,0.222
7786,2023-12-05,3,55.47,22.62,0.469
7787,2023-12-05,2,46.27,27.88,0.916
7788,2023-12-05,4,52.76,13.76,0.298
7789,2023-12-05,2,48.92,21.94,0.296
7790,2023-12-05,2,49.22,24.48,0.06
7791,2023-12-06,3,40.58,17.97,0.113
7792,2023-12-06,5,36.97,17.71,0.174
7793,2023-12-06,5,66.29,19.68,-0.015
7794,2023-12-06,5,37.63,16.04,-0.117
7795,2023-12-07,5,64.88,15.45,-0.191
7796,2023-12-07,1,61.95,25.17,-0.148
7797,2023-12-07,4,39.65,14.67,0.636
7798,2023-12-07,3,44.29,18.26,-0.06
7799,2023-12-08,3,33.59,19.22,0.689
7800,2023-12-08,1,33.23,29.22,0.566
7801,2023-12-08,4,34,14.79,0.424
7802,2023-12-08,1,56.48,24.52,0.199
7803,2023-12-08,5,56.37,12.23,0.233
7804,2023-12-08,3,45.12,18.86,0.869
7805,2023-12-08,2,46.28,21.84,0.287
7806,2023-12-09,1,46.04,31.34,-0.223
7807,2023-12-09,1,73.13,26.95,0.13
7808,2023-12-09,2,53.89,23.18,0.382
7809,2023-12-09,5,49.45,15.73,0.122
7810,2023-12-09,1,52.24,28.35,-0.112
7811,2023-12-10,5,55.44,15.19,0.002
7812,2023-12-10,3,40.35,17.1,0.052
7813,2023-12-10,1,51.94,28.06,0.037
7814,2023-12-10,1,39.41,26.63,0.729
7815,2023-12-10,1,30.68,25.16,0.104
7816,2023-12-11,1,52.62,27.59,0.722
7817,2023-12-11,2,45.1,27.76,0.103
7818,2023-12-11,1,43.44,28.1,0.37
7819,2023-12-11,4,56.19,16.67,0.534
7820,2023-12-12,1,66.26,22.13,0.288
7821,2023-12-12,4,37.56,21.82,-0.318
7822,2023-12-12,5,43.84,19.02,0.134
7823,2023-12-12,1,51.36,25.18,0.341
7824,2023-12-12,1,56.45,28.76,0.295
7825,2023-12-12,4,43.85,16.64,0.54
7826,2023-12-12,3,40.56,21.43,0.154
7827,2023-12-13,4,38.59,14.52,0.55
7828,2023-12-13,3,43.12,22.65,0.455
7829,2023-12-13,4,69.37,16.93,0.666
7830,2023-12-13,4,46.73,17.82,0.629
7831,2023-12-13,4,41.75,21.13,0.258
7832,2023-12-14,3,40.8,17.24,0.471
7833,2023-12-14,5,63.12,12.71,0.032
7834,2023-12-15,3,35.41,24.1,-0.016
7835,2023-12-15,2,59.25,25.82,0.287
7836,2023-12-15,2,51.46,26.67,0.954
7837,2023-12-15,5,52.52,13.49,0.28
7838,2023-12-15,1,47.76,30.42,0.001
7839,2023-12-15,1,49.99,25.56,-0.045
7840,2023-12-16,1,40.23,34.39,0.376
7841,2023-12-16,3,47.99,23.35,0.191
7842,2023-12-17,1,44.02,31.58,-0.126
7843,2023-12-17,5,44.44,15.5,0.119
7844,2023-12-17,1,44.14,32.03,-0.062
7845,2023-12-17,1,41.45,31.39,0.524
7846,2023-12-17,3,44.76,19.06,0.864
7847,2023-12-17,2,65.92,22.29,0.479
7848,2023-12-17,1,48.81,27.26,0.661
7849,2023-12-17,2,44.99,22.03,0.826
7850,2023-12-17,2,60.82,21.84,0.368
7851,2023-12-18,5,54.45,11.03,-0.187
7852,2023-12-18,3,37.58,23.2,-0.027
7853,2023-12-18,2,43.31,19.1,0.516
7854,2023-12-18,2,42.8,24.47,0.501
7855,2023-12-18,2,45.75,23.48,-0.071
7856,2023-12-18,2,55.2,25.96,0.328
7857,2023-12-18,1,58.81,27.3,0.337
7858,2023-12-18,3,40.56,19.02,0.225
7859,2023-12-18,4,47.5,18.4,-0.025
7860,2023-12-18,4,33.04,12.94,0.005
7861,2023-12-18,5,57.14,12.83,0.464
7862,2023-12-18,2,34.85,27.29,0.477
7863,2023-12-19,1,45.79,24.85,-0.136
7864,2023-12-19,3,45.64,20.78,0.423
7865,2023-12-19,4,26.86,16.16,0.02
7866,2023-12-19,1,54.96,22.24,0.125
7867,2023-12-19,1,53.48,26.69,0.551
7868,2023-12-19,2,47.54,19.75,-0.05
7869,2023-12-19,3,34.53,21.29,0.216
7870,2023-12-19,2,51.56,25.53,0.29
7871,2023-12-20,1,44.5,27.79,0.148
7872,2023-12-20,1,64.59,21.65,0.254
7873,2023-12-20,2,51.81,16.79,0.151
7874,2023-12-20,4,25.9,17.98,0.29
7875,2023-12-20,5,55.71,16.31,-0.43
7876,2023-12-20,4,61.32,17.03,0.289
7877,2023-12-20,5,44.64,15.08,1
7878,2023-12-20,2,47.48,20.14,-0.025
7879,2023-12-21,5,61.44,15.74,0.229
7880,2023-12-21,3,43.12,20.49,-0.374
7881,2023-12-21,4,41.19,14.42,0.195
7882,2023-12-21,3,35.22,19.53,0.065
7883,2023-12-21,2,49.8,25.98,0.451
7884,2023-12-22,3,41.32,15.71,0.098
7885,2023-12-22,1,61.13,27.91,-0.166
7886,2023-12-22,5,37.61,14.95,0.104
7887,2023-12-23,5,68.57,14.96,0.463
7888,2023-12-23,3,46.01,18.37,0.127
7889,2023-12-23,5,60.43,16.02,0.009
7890,2023-12-24,1,48.33,25.38,0.074
7891,2023-12-25,1,46.31,27.76,0.18
7892,2023-12-25,3,44.63,17.25,0.437
7893,2023-12-25,2,43.17,21.51,-0.057
7894,2023-12-25,2,49.48,28.37,-0.127
7895,2023-12-26,5,66.23,13.82,0.366
7896,2023-12-26,2,45.12,32.3,0.385
7897,2023-12-26,1,45.17,24.99,0.306
7898,2023-12-26,5,72.92,21.44,0.346
7899,2023-12-26,4,38.55,19.42,0.141
7900,2023-12-27,5,58.48,13.14,0.028
7901,2023-12-27,3,46.52,22.32,0.447
7902,2023-12-27,5,46.8,15.19,0.175
7903,2023-12-27,3,42.56,17.27,0.15
7904,2023-12-27,4,19.5,9.61,-0.025
7905,2023-12-27,2,58.92,24.44,-0.291
7906,2023-12-28,4,30.96,24.92,0.063
7907,2023-12-28,2,61.03,21.27,-0.216
7908,2023-12-28,1,55.68,28.96,0.056
7909,2023-12-28,1,57.83,22.66,0.655
7910,2023-12-28,4,35.35,17.88,0.252
7911,2023-12-28,4,40.22,18.13,0.282
7912,2023-12-28,2,50.74,30.51,0.047
7913,2023-12-28,3,44.8,17.71,0.324
7914,2023-12-28,3,38.22,20.93,0.186
7915,2023-12-28,5,55.39,13.61,0.02
7916,2023-12-28,1,54.96,30.11,0.438
7917,2023-12-28,5,54.62,15.7,0.312
7918,2023-12-29,1,50.13,20.47,0.148
7919,2023-12-29,3,48.13,19.88,0.69
7920,2023-12-29,2,46.86,25.66,0.1
7921,2023-12-29,4,50.08,16.92,-0.123
7922,2023-12-29,3,43.49,24.21,-0.042
7923,2023-12-30,5,46.06,21.93,0.446
7924,2023-12-30,5,47.62,17.63,0.439
7925,2023-12-30,1,49.95,25.39,0.563
7926,2023-12-30,5,55.1,9.78,0.572
7927,2023-12-30,5,50.26,10.63,0.147
7928,2023-12-30,5,63.44,18.46,0.046
7929,2023-12-30,5,61.65,12.15,0.086
7930,2023-12-30,5,63.5,17.17,-0.201
7931,2023-12-31,4,46.09,20.67,-0.101
7932,2023-12-31,2,49.52,24.59,0.257
7933,2023-12-31,2,53.96,25.36,0.515
7934,2023-12-31,1,64.76,28.22,0.514
7935,2023-12-31,4,52.93,16.48,0.275
7936,2023-12-31,2,46.63,26.66,0.066
7937,2023-12-31,1,52.86,24.38,0.231
7938,2023-12-31,2,48.61,21.09,0.058
7939,2023-12-31,3,31.04,13.29,0.385
7940,2024-01-01,3,45.36,18.51,0.259
7941,2024-01-01,5,54.34,15.51,0.257
7942,2024-01-01,2,53.24,28.49,0.182
7943,2024-01-01,1,52.47,27.46,0.064
7944,2024-01-01,5,36.47,19.62,-0.045
7945,2024-01-01,3,37.92,19.43,0.239
7946,2024-01-01,2,53.56,21.85,-0.181
7947,2024-01-02,3,47.38,16.03,-0.239
7948,2024-01-02,1,45.91,31.98,0.286
7949,2024-01-02,3,37.94,18.64,0
7950,2024-01-02,5,41.03,14.41,-0.109
7951,2024-01-03,4,45.76,11.35,0.3
7952,2024-01-03,5,38.66,17.85,-0.501
7953,2024-01-03,5,45.56,18.37,0.21
7954,2024-01-03,2,33.22,24.18,-0.432
7955,2024-01-03,3,42.92,21.43,0.087
7956,2024-01-03,1,53.26,25.5,-0.423
7957,2024-01-03,5,48.92,17.15,-0.326
7958,2024-01-03,3,39.31,20.3,-0.283
7959,2024-01-04,3,55.04,21.86,-0.201
7960,2024-01-04,1,43.72,21.49,-0.271
7961,2024-01-04,1,53.02,25,0.164
7962,2024-01-04,2,59.8,26.76,-0.053
7963,2024-01-04,5,52.01,14.25,0.124
7964,2024-01-04,5,48.52,14.97,0.109
7965,2024-01-05,4,53.21,15.91,-0.652
7966,2024-01-05,5,51.7,14.05,-0.278
7967,2024-01-05,1,55.97,24.96,0.003
7968,2024-01-05,4,51.56,16.52,0.185
7969,2024-01-05,1,49.61,25.56,0.291
7970,2024-01-05,5,51.18,14.35,0.24
7971,2024-01-05,5,50.26,13.22,0.06
7972,2024-01-06,2,52.39,24.41,0.168
7973,2024-01-06,4,51.9,19.84,0.187
7974,2024-01-06,1,58.61,27.25,-0.402
7975,2024-01-06,2,40.99,22.61,0.018
7976,2024-01-06,5,55.55,15.27,-0.512
7977,2024-01-06,4,41.67,14.15,-0.106
7978,2024-01-06,3,46.25,23.74,0.391
7979,2024-01-06,1,35.96,28.79,0.21
7980,2024-01-06,3,43.65,21.39,-0.13
7981,2024-01-06,4,29.24,18.65,0.319
7982,2024-01-06,4,33.41,13.86,-0.301
7983,2024-01-06,3,28.26,21.63,-0.144
7984,2024-01-06,2,55.56,23.93,0.225
7985,2024-01-07,1,39.97,23.1,-0.499
7986,2024-01-07,4,45.37,16.72,0.093
7987,2024-01-07,1,48.51,24.92,-0.648
7988,2024-01-08,3,49.1,16.14,-0.013
7989,2024-01-08,1,56.35,27.29,-0.223
7990,2024-01-08,1,60.88,25.29,-0.04
7991,2024-01-08,1,56.66,22.28,0.34
7992,2024-01-09,1,59.87,30.71,0.434
7993,2024-01-09,5,58.36,15.3,0.046
7994,2024-01-09,3,50.13,23.06,0.281
7995,2024-01-09,5,43.34,15.53,-0.035
7996,2024-01-09,3,34.91,20.36,0.447
7997,2024-01-09,3,50.28,21.63,-0.406
7998,2024-01-09,3,46.72,22.34,-0.402
7999,2024-01-10,1,54.29,22.68,-0.076
8000,2024-01-10,4,35.14,13.3,-0.129
8001,2024-01-10,5,53.83,12.49,-0.325
8002,2024-01-10,5,56.96,18.67,0.52
8003,2024-01-10,1,42.05,27.93,0.166
8004,2024-01-10,5,61.19,14.65,-0.212
8005,2024-01-11,2,42.02,22.54,0.582
8006,2024-01-11,5,53.77,16.83,-0.021
8007,2024-01-11,5,68.34,11.37,0.097
8008,2024-01-11,2,42.94,24.94,0.412
8009,2024-01-11,4,11.13,17.77,-0.437
8010,2024-01-11,1,56.42,27.95,-0.159
8011,2024-01-11,5,68.29,15.27,0.377
8012,2024-01-11,3,32.25,19.82,0.68
8013,2024-01-12,4,17.95,15.16,0.153
8014,2024-01-12,4,30.63,21.35,0.025
8015,2024-01-12,3,41.95,21.06,-0.242
8016,2024-01-12,3,45.28,20.1,0.046
8017,2024-01-12,1,45.96,26.88,0.133
8018,2024-01-13,5,59.21,15.16,0.037
8019,2024-01-13,3,37.86,20.95,0.271
8020,2024-01-13,2,56.62,26.01,-0.054
8021,2024-01-13,1,46.74,32.14,-0.319
8022,2024-01-13,3,43.01,18.09,0.211
8023,2024-01-13,4,27.12,21.71,0.763
8024,2024-01-13,1,40.36,23.85,-0.171
8025,2024-01-14,4,37.15,17.36,0.082
8026,2024-01-14,4,25.34,22.1,-0.312
8027,2024-01-14,1,54.72,22.48,0.309
8028,2024-01-14,2,49.82,22.89,-0.402
8029,2024-01-14,3,42.77,23.43,-0.617
8030,2024-01-14,5,58.4,13.65,-0.263
8031,2024-01-14,4,25.31,18.38,-0.141
8032,2024-01-14,2,33.13,23.43,0.24
8033,2024-01-15,3,42.79,22.58,-0.105
8034,2024-01-15,2,50.88,28.97,-0.278
8035,2024-01-15,1,50.77,28.73,0.175
8036,2024-01-15,3,38.81,20.61,0.289
8037,2024-01-15,2,42.68,22.89,0.183
8038,2024-01-15,4,28.2,11.68,-0.046
8039,2024-01-15,5,55.93,13.35,-0.466
8040,2024-01-16,2,50.16,23.51,0.113
8041,2024-01-16,3,47.4,21.92,0.277
8042,2024-01-16,4,32.73,17.3,0.148
8043,2024-01-16,2,36.12,23.09,0.022
8044,2024-01-16,5,48.42,15.58,-0.202
8045,2024-01-16,1,52.44,23.88,0.447
8046,2024-01-16,5,52.83,14.67,0.404
8047,2024-01-16,3,37.73,24.46,0.311
8048,2024-01-17,4,45.83,10.41,0.084
8049,2024-01-17,1,56.33,23.55,0.225
8050,2024-01-17,2,51.05,20.91,0.341
8051,2024-01-17,5,59.44,15.32,-0.143
8052,2024-01-17,4,35.02,14.7,0.31
8053,2024-01-18,2,32.34,28.26,0.084
8054,2024-01-18,2,46.43,28.39,0.231
8055,2024-01-18,3,37.07,18.88,0.264
8056,2024-01-18,1,46.87,32.66,0.307
8057,2024-01-18,2,51.73,28.07,0.137
8058,2024-01-19,3,39.47,17.41,0.412
8059,2024-01-19,4,41.99,16.3,-0.03
8060,2024-01-19,4,24.69,18.08,0.325
8061,2024-01-19,2,36.94,25.22,0.086
8062,2024-01-19,3,46.33,16.85,-0.7
8063,2024-01-19,1,48.31,26.84,-0.218
8064,2024-01-19,3,31.84,18.74,0.244
8065,2024-01-20,3,42.48,17.37,0.024
8066,2024-01-20,1,48.4,25.39,-0.118
8067,2024-01-20,5,46.61,16.46,0.097
8068,2024-01-20,1,51.26,28.09,-0.039
8069,2024-01-20,4,45.41,14.22,0.1
8070,2024-01-21,2,40,23.14,0.079
8071,2024-01-21,5,50.1,17.97,0.034
8072,2024-01-21,2,43.88,23.78,0.454
8073,2024-01-21,3,42.39,20.94,-0.127
8074,2024-01-21,2,49.36,27.12,-0.184
8075,2024-01-21,4,45.21,16.32,-0.302
8076,2024-01-21,5,61.84,13.08,0.133
8077,2024-01-21,5,46.52,16.45,0.205
8078,2024-01-22,5,45.89,19.19,0.334
8079,2024-01-22,5,55.5,15.51,0.039
8080,2024-01-22,1,53.09,26.57,0.273
8081,2024-01-22,1,57.49,25,-0.045
8082,2024-01-23,3,41.43,17.77,-0.116
8083,2024-01-23,5,69.45,13.05,0.106
8084,2024-01-23,4,25.53,16.37,-0.207
8085,2024-01-23,4,41.22,15.3,-0.021
8086,2024-01-23,5,66.57,12.2,0.685
8087,2024-01-23,1,57.98,24.57,0.412
8088,2024-01-24,4,41.15,17.3,0.779
8089,2024-01-24,1,52.62,22.9,-0.256
8090,2024-01-24,3,47.17,19.92,0.388
8091,2024-01-24,2,48.74,21.44,-0.315
8092,2024-01-24,1,62.13,26.16,0.319
8093,2024-01-24,5,52.08,15.13,-0.026
8094,2024-01-24,4,42.94,17.32,0.028
8095,2024-01-24,5,68.53,16.58,-0.233
8096,2024-01-24,5,72.49,15.58,-0.345
8097,2024-01-25,4,42.49,17.02,-0.021
8098,2024-01-25,2,66.31,24.34,-0.237
8099,2024-01-25,5,67.55,14.2,-0.047
8100,2024-01-25,5,51.33,13.67,0.261
8101,2024-01-25,3,55.16,19.14,-0.163
8102,2024-01-25,4,39.21,17.84,0.212
8103,2024-01-26,3,39.39,22.77,-0.195
8104,2024-01-26,2,48.04,21.35,-0.155
8105,2024-01-26,2,59.24,21.72,-0.53
8106,2024-01-26,2,53.41,25.77,0.419
8107,2024-01-26,5,57.41,17.31,-0.86
8108,2024-01-27,5,41.46,15.6,0.239
8109,2024-01-27,1,37.59,27.03,0.047
8110,2024-01-27,5,42.77,13.2,-0.08
8111,2024-01-27,2,51.41,29.17,0.214
8112,2024-01-27,1,52.08,25.42,0.288
8113,2024-01-27,3,46.43,19.96,0.112
8114,2024-01-28,2,42.88,23.81,0.318
8115,2024-01-28,1,49.98,29.73,0.353
8116,2024-01-28,4,39,16.86,-0.173
8117,2024-01-28,4,29.15,16.15,0.352
8118,2024-01-28,1,44.45,24.85,-0.015
8119,2024-01-29,3,39.34,20.24,0.371
8120,2024-01-29,5,65.17,17.46,-0.098
8121,2024-01-29,5,62.15,18.38,-0.225
8122,2024-01-29,4,37.72,14.31,-0.25
8123,2024-01-29,5,54.59,16.11,-0.107
8124,2024-01-29,2,31.53,25.73,-0.478
8125,2024-01-29,4,43.49,16.28,0.133
8126,2024-01-30,2,48.78,25.49,-0.173
8127,2024-01-30,5,47.83,14.9,-0.012
8128,2024-01-30,5,67.57,11.74,-0.347
8129,2024-01-30,2,47.9,21.21,0.36
8130,2024-01-31,3,35.7,19.2,0.225
8131,2024-01-31,4,29.18,17.98,0.144
8132,2024-01-31,5,54.93,17.9,0.32
8133,2024-01-31,2,49.23,21.57,-0.152
8134,2024-01-31,5,58.53,17.08,-0.337
8135,2024-01-31,5,69.76,12.17,0.072
8136,2024-01-31,2,51.28,20.01,-0.019
8137,2024-01-31,1,34.75,25.77,-0.225
8138,2024-02-01,4,28.81,11.63,0.149
8139,2024-02-01,3,42.69,22.81,0.599
8140,2024-02-01,3,48.03,24.57,0.26
8141,2024-02-01,4,32.76,14.92,-0.111
8142,2024-02-02,1,50.76,27.4,-0.027
8143,2024-02-02,4,46.64,19.11,-0.124
8144,2024-02-02,1,47.29,29.43,0.002
8145,2024-02-02,1,48.47,26.23,-0.323
8146,2024-02-02,3,32.51,19.7,0.194
8147,2024-02-02,5,64.52,13.97,0.062
8148,2024-02-03,3,33.28,17.2,0.002
8149,2024-02-03,4,49.73,16.01,-0.089
8150,2024-02-03,4,51.13,10.72,0.278
8151,2024-02-03,2,44.39,23.21,0.574
8152,2024-02-03,1,55.56,27.91,-0.317
8153,2024-02-03,4,24.14,20.74,0.123
8154,2024-02-03,5,52.77,12.14,0.096
8155,2024-02-04,1,42.85,25.79,0.353
8156,2024-02-04,2,36.89,28.02,-0.056
8157,2024-02-04,2,54.62,21.02,0.449
8158,2024-02-04,4,31.07,11.8,0.421
8159,2024-02-05,4,43.18,14.65,0.006
8160,2024-02-05,5,58.51,17.29,0.237
8161,2024-02-05,4,46.61,16.74,-0.227
8162,2024-02-05,4,42.87,21.8,0.482
8163,2024-02-05,5,73.08,20.5,0.706
8164,2024-02-05,3,34.74,15.68,-0.228
8165,2024-02-06,2,41.47,17.51,0.16
8166,2024-02-06,4,44.22,12.82,-0.096
8167,2024-02-06,1,49.57,30.51,0.032
8168,2024-02-06,5,63.54,16.57,0.147
8169,2024-02-06,2,45.6,26.78,0.243
8170,2024-02-07,1,41.75,20.36,-0.484
8171,2024-02-07,3,48.26,17.49,-0.377
8172,2024-02-07,4,41.15,18.54,0.507
8173,2024-02-07,2,44.72,27.71,-0.036
8174,2024-02-07,3,37.5,23.21,-0.502
8175,2024-02-07,3,50.81,17.11,0.511
8176,2024-02-08,1,46.02,27.21,-0.478
8177,2024-02-08,1,48.61,26.36,-0.076
8178,2024-02-08,3,47.63,19.37,-0.146
8179,2024-02-08,4,48.71,19.73,-0.61
8180,2024-02-08,1,45.7,29.51,-0.092
8181,2024-02-08,4,15.23,22.6,-0.177
8182,2024-02-08,3,44.41,22.13,0.185
8183,2024-02-09,2,41.79,22.97,0.518
8184,2024-02-09,3,41.18,21.54,0.078
8185,2024-02-10,3,38.63,24.04,0.158
8186,2024-02-10,2,50.07,17.29,0.324
8187,2024-02-10,4,45.64,11.54,0.063
8188,2024-02-10,3,54.74,22.64,0.05
8189,2024-02-10,4,42.3,16.59,-0.231
8190,2024-02-10,2,41.97,27.77,0.147
8191,2024-02-10,5,66.59,15.98,-0.41
8192,2024-02-11,3,35.52,22.99,0.444
8193,2024-02-11,1,40.75,23.43,-0.002
8194,2024-02-11,1,45.83,28.42,-0.023
8195,2024-02-11,1,60.92,27.23,-0.164
8196,2024-02-11,2,46.42,25.17,-0.577
8197,2024-02-11,2,40.87,25.23,-0.329
8198,2024-02-12,5,54.34,14.56,0.477
8199,2024-02-12,5,48.01,18.92,-0.087
8200,2024-02-12,2,42.3,22.26,0.438
8201,2024-02-12,3,44.3,20.92,0.133
8202,2024-02-12,5,40.72,13.75,-0.135
8203,2024-02-12,4,29.46,12.28,-0.035
8204,2024-02-12,5,59.37,13,0.14
8205,2024-02-12,3,38.98,21.83,-0.602
8206,2024-02-12,4,39.91,14.15,0.311
8207,2024-02-12,5,62.79,19.57,0.145
8208,2024-02-13,2,44.13,21.61,-0.345
8209,2024-02-13,1,67.22,28.94,-0.057
8210,2024-02-13,5,46.01,14.7,-0.083
8211,2024-02-13,3,40.12,16.91,-0.058
8212,2024-02-13,1,58.67,24.24,0.172
8213,2024-02-13,3,46.38,23.44,0.536
8214,2024-02-14,4,48.25,14.48,-0.053
8215,2024-02-14,2,30.51,25.4,0.308
8216,2024-02-14,3,37,21,0.453
8217,2024-02-14,3,37.56,15.8,-0.112
8218,2024-02-15,2,46.86,29.34,-0.458
8219,2024-02-15,3,54.91,18.5,0.444
8220,2024-02-15,3,38.57,23.17,-0.354
8221,2024-02-15,1,47.57,25.77,-0.125
8222,2024-02-15,1,49.73,19.59,0.329
8223,2024-02-15,1,48.69,30.79,-0.061
8224,2024-02-16,3,33.24,20.22,-0.594
8225,2024-02-16,4,43.74,16.89,0.508
8226,2024-02-16,4,36.49,13.09,0.402
8227,2024-02-16,4,49.16,14.48,0.251
8228,2024-02-16,2,60.89,25.52,0.07
8229,2024-02-16,1,47.96,22.32,0.064
8230,2024-02-16,2,56.48,21.87,-0.665
8231,2024-02-16,3,40.45,16.14,0.022
8232,2024-02-17,5,56.53,17.12,0.284
8233,2024-02-17,3,48.87,25.75,0.255
8234,2024-02-17,3,31.56,16.49,0.032
8235,2024-02-17,1,45.34,23.09,-0.376
8236,2024-02-17,5,69.39,13.01,-0.297
8237,2024-02-17,3,50.71,21.82,-0.263
8238,2024-02-17,3,38.12,19.44,-0.171
8239,2024-02-17,2,47.94,24.09,-0.418
8240,2024-02-17,1,46.6,23.94,0.123
8241,2024-02-17,5,50.47,17.26,-0.37
8242,2024-02-17,5,45.86,16.39,0.006
8243,2024-02-17,3,44.08,22.87,0.051
8244,2024-02-18,1,58.6,27.76,-0.592
8245,2024-02-18,2,57.26,20.67,-0.259
8246,2024-02-18,4,28.86,12.12,0.004
8247,2024-02-18,4,47.72,23.36,0.813
8248,2024-02-19,5,54.56,8.68,-0.02
8249,2024-02-19,5,53.03,19.52,-0.279
8250,2024-02-19,5,56.17,14.5,-0.003
8251,2024-02-19,3,34.16,21.72,0.114
8252,2024-02-19,5,46.41,15.13,-0.659
8253,2024-02-19,1,66.21,24.07,0.156
8254,2024-02-20,3,36.26,16.32,0.427
8255,2024-02-20,4,41.08,21.46,-0.274
8256,2024-02-20,1,59.14,29.6,-0.017
8257,2024-02-20,3,46.77,17.42,0.515
8258,2024-02-20,2,60.67,24.12,0.168
8259,2024-02-20,4,43.48,11.93,-0.173
8260,2024-02-20,2,52.13,21.55,0.13
8261,2024-02-21,4,39.62,14.28,0.193
8262,2024-02-21,5,46.84,15.85,-0.168
8263,2024-02-21,4,28.61,20.19,0.195
8264,2024-02-21,5,54.84,12.26,0.677
8265,2024-02-22,1,49.66,26.51,-0.116
8266,2024-02-22,3,50.58,20.52,-0.046
8267,2024-02-23,1,50.66,29.22,0.156
8268,2024-02-23,4,31.66,13.46,0.022
8269,2024-02-23,1,48.3,28.1,-0.244
8270,2024-02-23,1,46.59,26.27,-0.199
8271,2024-02-24,2,39.14,24.22,-0.056
8272,2024-02-24,4,38.6,24.46,-0.285
8273,2024-02-24,3,49.51,18.08,-0.669
8274,2024-02-24,2,50.65,23.34,-0.003
8275,2024-02-25,1,71.28,30.61,-0.117
8276,2024-02-25,3,47.86,17.95,-0.512
8277,2024-02-25,2,47.95,21.44,0.066
8278,2024-02-25,3,37.58,20.54,0.016
8279,2024-02-25,4,42.38,17.25,0.443
8280,2024-02-25,5,59.54,19.89,-0.286
8281,2024-02-25,2,35.87,25.18,-0.286
8282,2024-02-25,4,39.8,17.27,-0.174
