id,observation_date,temperature,precipitation_level,humidity,weather_condition_code
8986,2024-07-06,31,5,59.9,Stormy
8987,2024-07-06,34.3,6.4,57.1,Sunny
8988,2024-07-06,35.7,2.2,63.7,Sunny
8989,2024-07-06,39.5,4.5,40.2,Sunny
8990,2024-07-06,23.9,2.9,33.8,Stormy
8991,2024-07-06,24.3,3.9,34.5,Cloudy
8992,2024-07-07,24.6,2.9,66.3,Sunny
8993,2024-07-07,30,1.4,63.8,Rainy
8994,2024-07-07,23.8,7.1,50.9,Cloudy
8995,2024-07-07,34,1,32.7,Rainy
8996,2024-07-07,26.8,5,35.6,Sunny
8997,2024-07-07,24.9,3.4,46.6,Stormy
8998,2024-07-07,37.3,0.1,53.3,Windy
8999,2024-07-07,32.5,2.8,78.8,Windy
9000,2024-07-07,23.4,11.1,60.5,Cloudy
9001,2024-07-08,21.2,1.6,37.6,Rainy
9002,2024-07-08,17.9,5.8,50,Stormy
9003,2024-07-08,21.3,3.9,18.8,Stormy
9004,2024-07-08,24.2,5.8,38.6,Sunny
9005,2024-07-08,34.6,3.5,70.4,Stormy
9006,2024-07-08,32.2,8.3,61.6,Cloudy
9007,2024-07-08,39.5,4.4,72,Rainy
9008,2024-07-08,29.7,1.7,70.4,Cloudy
9009,2024-07-09,28.9,1.7,84.4,Cloudy
9010,2024-07-09,30.5,4.6,51.7,Stormy
9011,2024-07-09,21.5,2.3,35.8,Windy
9012,2024-07-09,19.3,1.5,46.2,Foggy
9013,2024-07-10,24.5,0.4,58.5,Cloudy
9014,2024-07-10,25.6,0.9,56.5,Cloudy
9015,2024-07-10,33.1,7.7,53.2,Cloudy
9016,2024-07-10,26.1,0.1,46,Sunny
9017,2024-07-10,36.2,3.7,33,Sunny
9018,2024-07-10,20.3,0,38.5,Sunny
9019,2024-07-10,23.2,4.3,55.5,Sunny
9020,2024-07-11,29.7,5,74.1,Sunny
9021,2024-07-11,29.9,4.3,45.7,Windy
9022,2024-07-11,25.9,0.9,69.2,Stormy
9023,2024-07-11,27.8,2.3,72.2,Rainy
9024,2024-07-11,31.1,7.2,39.9,Cloudy
9025,2024-07-11,28.7,0,42.3,Sunny
9026,2024-07-12,25.1,5,52.9,Sunny
9027,2024-07-12,35.5,4.6,82.1,Sunny
9028,2024-07-12,14.5,0,75.2,Sunny
9029,2024-07-12,26.2,4.7,82.8,Cloudy
9030,2024-07-12,26,0,90.9,Cloudy
9031,2024-07-12,33.3,3.7,66.4,Stormy
9032,2024-07-12,27.9,11,59.9,Windy
9033,2024-07-12,37.5,3.2,22.4,Rainy
9034,2024-07-13,36.4,0,63.3,Rainy
9035,2024-07-13,27.6,4.1,49.1,Sunny
9036,2024-07-13,30.7,3.1,70.2,Cloudy
9037,2024-07-13,29.9,7,38.8,Sunny
9038,2024-07-14,30,7.2,65.5,Sunny
9039,2024-07-14,23.9,3.6,64.3,Cloudy
9040,2024-07-14,23.9,2.3,54.7,Sunny
9041,2024-07-14,25.8,0,64,Sunny
9042,2024-07-14,22.5,2.4,58.8,Stormy
9043,2024-07-14,30.5,4.1,55.5,Cloudy
9044,2024-07-14,31.3,4.9,36.2,Sunny
9045,2024-07-14,22.8,3,19.3,Foggy
9046,2024-07-14,25.1,4.1,42.5,Stormy
9047,2024-07-15,26.3,4.1,55.5,Cloudy
9048,2024-07-15,25.2,4.7,71.3,Rainy
9049,2024-07-15,26.1,5,61.6,Sunny
9050,2024-07-15,26.2,0,58.8,Sunny
9051,2024-07-15,32.4,0,43.3,Sunny
9052,2024-07-16,34.1,4.7,10,Sunny
9053,2024-07-16,24.3,3.8,59.8,Cloudy
9054,2024-07-16,31.8,3.7,46.7,Cloudy
9055,2024-07-16,24.6,0,69.3,Rainy
9056,2024-07-16,24.4,6,47.5,Rainy
9057,2024-07-16,29.5,3.3,39.3,Stormy
9058,2024-07-17,28.3,10,74.8,Windy
9059,2024-07-17,25.1,11.6,61.5,Foggy
9060,2024-07-17,29.4,0,32.7,Sunny
9061,2024-07-17,28.6,0.4,77.3,Rainy
9062,2024-07-17,29.6,2.2,80.8,Sunny
9063,2024-07-17,30.2,5.1,58.9,Rainy
9064,2024-07-17,30,3.5,56.3,Stormy
9065,2024-07-18,28.8,2.2,64.6,Rainy
9066,2024-07-18,33.7,2.8,80.9,Foggy
9067,2024-07-18,32.6,5.1,50.9,Sunny
9068,2024-07-18,36.3,6,86,Windy
9069,2024-07-18,28.5,0,75.8,Sunny
9070,2024-07-18,29.3,6.5,67.3,Sunny
9071,2024-07-18,30.5,2.3,47.8,Windy
9072,2024-07-19,34.7,0,43.2,Stormy
9073,2024-07-19,24.3,5.4,62,Sunny
9074,2024-07-19,24.6,0.1,47.4,Rainy
9075,2024-07-19,35.1,4.5,50,Stormy
9076,2024-07-19,22.2,0,59.4,Cloudy
9077,2024-07-19,25.3,0,61.7,Rainy
9078,2024-07-19,32.8,8,63,Cloudy
9079,2024-07-19,34.9,0,57.3,Stormy
9080,2024-07-20,27.4,2.7,66.4,Windy
9081,2024-07-20,25,10.9,89.9,Stormy
9082,2024-07-20,22.7,5.3,61.9,Sunny
9083,2024-07-20,26.5,0,67.2,Foggy
9084,2024-07-20,19.1,0,45.2,Sunny
9085,2024-07-20,27.4,5.4,49.4,Rainy
9086,2024-07-21,23.9,3.7,38.1,Cloudy
9087,2024-07-21,23.2,0,60.4,Sunny
9088,2024-07-21,32.6,0.9,78.8,Foggy
9089,2024-07-21,25.8,3,66.7,Windy
9090,2024-07-21,21.1,3.2,58.8,Rainy
9091,2024-07-21,28.7,1.8,64.3,Rainy
9092,2024-07-21,34.2,3.8,49.6,Sunny
9093,2024-07-21,27.5,4.9,45.5,Cloudy
9094,2024-07-21,25,6.8,41.3,Sunny
9095,2024-07-22,30.9,9.8,44.6,Sunny
9096,2024-07-22,26.7,1.9,59.1,Foggy
9097,2024-07-22,31.8,2,31,Windy
9098,2024-07-22,21.6,6,43.6,Sunny
9099,2024-07-22,33.3,6.5,35.8,Foggy
9100,2024-07-23,30.1,7.5,53.8,Sunny
9101,2024-07-23,29.2,4,35.9,Sunny
9102,2024-07-23,25.4,1.5,80.8,Sunny
9103,2024-07-23,26.7,0,56.1,Sunny
9104,2024-07-24,23,4.2,20.1,Windy
9105,2024-07-24,22.2,5.3,52.2,Rainy
9106,2024-07-25,28.2,1.4,49.8,Sunny
9107,2024-07-25,37.1,8.2,84.2,Stormy
9108,2024-07-25,29.2,5.1,58.2,Stormy
9109,2024-07-26,24,0,92.1,Windy
9110,2024-07-26,36.3,3.2,45.8,Sunny
9111,2024-07-26,28.9,8.1,46.4,Cloudy
9112,2024-07-26,30.4,7.3,47,Cloudy
9113,2024-07-26,24,0.7,68.9,Sunny
9114,2024-07-26,24,4,50.6,Rainy
9115,2024-07-26,30.9,2.4,49.9,Sunny
9116,2024-07-26,29.4,0,64.3,Sunny
9117,2024-07-26,25.1,0,43.8,Stormy
9118,2024-07-27,33.9,0,84.9,Cloudy
9119,2024-07-27,31.4,3.4,62.4,Rainy
9120,2024-07-27,40.2,0,56.8,Sunny
9121,2024-07-27,31.1,0,57.5,Sunny
9122,2024-07-27,26.6,3.2,55.8,Cloudy
9123,2024-07-27,32.6,7.4,66.1,Rainy
9124,2024-07-28,24.2,4.1,66.9,Cloudy
9125,2024-07-28,25.4,2.6,71.5,Sunny
9126,2024-07-28,29.8,0,79.7,Sunny
9127,2024-07-28,28.2,9.3,25.8,Sunny
9128,2024-07-29,25.2,0,51.2,Windy
9129,2024-07-29,18.1,5.9,66.7,Sunny
9130,2024-07-29,32,5.4,54.3,Sunny
9131,2024-07-29,22.9,4.7,36.1,Stormy
9132,2024-07-30,23.7,1.5,73.6,Rainy
9133,2024-07-31,31.8,7.3,82.4,Rainy
9134,2024-07-31,33.5,3.7,25.9,Rainy
9135,2024-07-31,25.7,3.8,35.5,Sunny
9136,2024-07-31,22.3,4,55.5,Stormy
9137,2024-07-31,34.2,2.9,57.1,Sunny
9138,2024-07-31,27.1,7.5,96.2,Sunny
9139,2024-07-31,32.3,8.7,71,Stormy
9140,2024-08-01,19.2,0,37.9,Sunny
9141,2024-08-01,25,2.2,52.2,Windy
9142,2024-08-01,27.8,6.5,54.6,Sunny
9143,2024-08-01,31.7,0,48.1,Windy
9144,2024-08-01,27.9,6.1,69,Sunny
9145,2024-08-02,19.5,0.3,53.3,Sunny
9146,2024-08-02,30.7,1.3,66.1,Sunny
9147,2024-08-02,28.3,4,35.5,Sunny
9148,2024-08-02,34.4,3.3,56.8,Rainy
9149,2024-08-02,29.4,4.1,83.8,Sunny
9150,2024-08-02,25.8,1.3,70.4,Windy
9151,2024-08-02,35.2,6.7,80.4,Windy
9152,2024-08-03,26.7,3.6,71.4,Sunny
9153,2024-08-03,28,1.1,64.2,Rainy
9154,2024-08-03,26.2,0.6,44,Sunny
9155,2024-08-03,31.3,0,29.8,Rainy
9156,2024-08-03,31,0,38.2,Sunny
9157,2024-08-03,30.3,3.5,62.5,Sunny
9158,2024-08-03,21.3,0,48.8,Cloudy
9159,2024-08-04,25.1,1,99.8,Foggy
9160,2024-08-04,27.1,1.6,62.6,Cloudy
9161,2024-08-05,16.9,5.6,80.1,Rainy
9162,2024-08-05,29.3,1.5,26.3,Sunny
9163,2024-08-05,33.5,1.1,72.5,Windy
9164,2024-08-05,26,3.8,62.4,Sunny
9165,2024-08-05,21.4,8.3,65.3,Sunny
9166,2024-08-05,30.8,0,57,Rainy
9167,2024-08-06,21.9,0,65.9,Cloudy
9168,2024-08-06,30.2,6.4,49.5,Cloudy
9169,2024-08-06,31.4,3.6,62.6,Sunny
9170,2024-08-06,32,2.7,55.9,Sunny
9171,2024-08-06,23.2,1.5,65,Cloudy
9172,2024-08-06,30.7,4.9,40.5,Sunny
9173,2024-08-06,30.4,3.1,90.9,Rainy
9174,2024-08-06,32.3,5.5,53.1,Sunny
9175,2024-08-07,38.4,3.3,55.2,Stormy
9176,2024-08-07,27.4,6.1,81.3,Sunny
9177,2024-08-07,31.9,6.2,54.8,Cloudy
9178,2024-08-07,22.4,4.6,45,Sunny
9179,2024-08-07,17.9,5.7,82,Stormy
9180,2024-08-08,32.1,3.8,68.8,Cloudy
9181,2024-08-08,21.5,2.6,63.3,Sunny
9182,2024-08-08,30.1,5.5,39.8,Rainy
9183,2024-08-08,24.9,1.5,39.6,Stormy
9184,2024-08-08,17.9,1.9,50.3,Stormy
9185,2024-08-08,31,3.9,85.7,Cloudy
9186,2024-08-08,33.9,1.1,53.2,Foggy
9187,2024-08-08,27.4,0.9,68.4,Sunny
9188,2024-08-08,22.4,7.4,34.4,Sunny
9189,2024-08-09,30.9,0.5,49.7,Cloudy
9190,2024-08-09,20,7.3,49.9,Sunny
9191,2024-08-09,32.9,3,37.4,Sunny
9192,2024-08-10,29.7,2.5,48.3,Stormy
9193,2024-08-10,20.9,4.2,39.9,Windy
9194,2024-08-10,34,3.1,51.8,Sunny
9195,2024-08-10,28.1,5.9,59.3,Sunny
9196,2024-08-10,33.2,0.9,61.2,Sunny
9197,2024-08-10,32.9,0,59.9,Cloudy
9198,2024-08-11,31.8,1.5,78.7,Sunny
9199,2024-08-11,26,1.4,68,Cloudy
9200,2024-08-11,27.1,2.1,50,Sunny
9201,2024-08-11,26.2,5.2,37,Cloudy
9202,2024-08-11,33.3,2,37.2,Cloudy
9203,2024-08-11,27,4.2,40.1,Sunny
9204,2024-08-11,25.5,0.1,60,Stormy
9205,2024-08-11,22.4,5,50.3,Sunny
9206,2024-08-11,37,1.8,81.1,Stormy
9207,2024-08-11,20.3,0,57.3,Sunny
9208,2024-08-12,27.9,1.8,74.5,Rainy
9209,2024-08-12,30.6,9.1,60.4,Stormy
9210,2024-08-13,20.9,0.5,49.7,Windy
9211,2024-08-13,39.7,2.7,100,Windy
9212,2024-08-13,17.1,4.1,36,Sunny
9213,2024-08-13,21.2,0,54.7,Windy
9214,2024-08-13,29.7,0.1,50.6,Windy
9215,2024-08-13,19.8,0,45,Sunny
9216,2024-08-14,29.2,5,59.1,Sunny
9217,2024-08-14,25.6,2.4,27.5,Sunny
9218,2024-08-14,28.6,1.8,53,Stormy
9219,2024-08-14,19.8,0,23.4,Sunny
9220,2024-08-14,32.1,2.8,70.1,Sunny
9221,2024-08-14,28.1,5,24.5,Sunny
9222,2024-08-14,25.2,4.7,37.7,Sunny
9223,2024-08-14,33,10.3,62.7,Rainy
9224,2024-08-15,31.3,1.3,64.1,Rainy
9225,2024-08-15,29.4,7.6,41,Stormy
9226,2024-08-15,28.2,6,57.8,Stormy
9227,2024-08-15,28,10.1,34.2,Stormy
9228,2024-08-15,30.5,0,46.7,Windy
9229,2024-08-15,27.5,1.5,51.5,Rainy
9230,2024-08-15,31.4,3.2,33.6,Cloudy
9231,2024-08-16,27.4,6.9,58.3,Sunny
9232,2024-08-16,27.9,2.6,53.5,Sunny
9233,2024-08-16,25.3,0,85.7,Rainy
9234,2024-08-16,28.6,0.3,68.5,Sunny
9235,2024-08-17,28.3,3.9,67.4,Cloudy
9236,2024-08-17,19.7,5.7,84,Sunny
9237,2024-08-17,19.4,0,47.4,Sunny
9238,2024-08-17,25.5,0,33.2,Sunny
9239,2024-08-17,28,1.5,49,Sunny
9240,2024-08-18,33.3,4,83.3,Sunny
9241,2024-08-18,29.7,2.4,66.8,Sunny
9242,2024-08-18,29.9,3.8,38.5,Cloudy
9243,2024-08-19,23.1,5.9,65.4,Sunny
9244,2024-08-19,26.6,5.2,94.5,Sunny
9245,2024-08-19,36.6,3.2,30.6,Cloudy
9246,2024-08-19,35.4,4,41,Sunny
9247,2024-08-19,26.1,1.9,59,Cloudy
9248,2024-08-19,24.8,6.1,36.4,Rainy
9249,2024-08-19,23.8,0.8,74.3,Sunny
9250,2024-08-20,23.4,7.1,44.2,Sunny
9251,2024-08-20,24.2,2.3,40.8,Foggy
9252,2024-08-20,28.8,0,57.4,Sunny
9253,2024-08-20,28.3,5.2,42.4,Sunny
9254,2024-08-20,30.5,1.8,27.4,Windy
9255,2024-08-20,28,4.8,46.9,Cloudy
9256,2024-08-20,24.7,1.4,60.7,Rainy
9257,2024-08-20,27.3,8.3,73.2,Sunny
9258,2024-08-20,25.1,3.4,53.1,Sunny
9259,2024-08-21,25.7,4.9,45,Sunny
9260,2024-08-21,20.1,2.3,52.6,Rainy
9261,2024-08-21,18.9,1.5,44.3,Rainy
9262,2024-08-21,27.8,5.1,64,Sunny
9263,2024-08-21,20.6,0.5,61.2,Sunny
9264,2024-08-21,31.5,6.1,69.9,Sunny
9265,2024-08-21,34.7,0,47.4,Sunny
9266,2024-08-22,38.3,2.2,86.2,Sunny
9267,2024-08-22,21.9,1,55.1,Sunny
9268,2024-08-22,22.5,2.6,49.8,Cloudy
9269,2024-08-22,26.6,1.1,64.5,Stormy
9270,2024-08-22,22.4,0,61.9,Rainy
9271,2024-08-22,25.6,2.9,59.8,Sunny
9272,2024-08-22,17.6,1.6,61.4,Stormy
9273,2024-08-22,44.5,0.9,44,Sunny
9274,2024-08-22,26.5,2,89.2,Sunny
9275,2024-08-23,36.5,0,72,Sunny
9276,2024-08-23,27.6,1.3,63.7,Windy
9277,2024-08-23,33.6,2.5,42.5,Rainy
9278,2024-08-23,26.2,3.9,57.3,Rainy
9279,2024-08-23,27,2,37.8,Sunny
9280,2024-08-24,31,2.8,59.8,Foggy
9281,2024-08-24,27.8,4.3,42,Cloudy
9282,2024-08-24,32.7,3.3,71.8,Sunny
9283,2024-08-24,20.2,0.6,50.9,Sunny
9284,2024-08-25,20.5,4.3,74.7,Cloudy
9285,2024-08-25,25.6,3.4,43.8,Sunny
9286,2024-08-25,34.8,0,70.1,Cloudy
9287,2024-08-25,32.6,6.4,52.9,Rainy
9288,2024-08-25,17.1,0,85.2,Sunny
9289,2024-08-25,28.1,2.9,55.5,Rainy
9290,2024-08-26,29,5.5,49.5,Sunny
9291,2024-08-26,24,2.9,58.8,Cloudy
9292,2024-08-26,36.8,0,81.8,Sunny
9293,2024-08-26,13.7,7.9,67.8,Rainy
9294,2024-08-26,18.9,3.8,63.4,Sunny
9295,2024-08-26,25.9,6.3,39.4,Sunny
9296,2024-08-26,31,2.9,61.2,Cloudy
9297,2024-08-27,26.8,0,39.6,Sunny
9298,2024-08-27,29.8,0,75.9,Sunny
9299,2024-08-27,31.3,0.2,80.8,Sunny
9300,2024-08-27,34.2,1.2,59.5,Cloudy
9301,2024-08-27,29.6,4.4,39,Sunny
9302,2024-08-28,29.7,0,27.8,Cloudy
9303,2024-08-28,29.8,6.5,47.9,Rainy
9304,2024-08-28,33.3,0.2,55.6,Windy
9305,2024-08-28,38.2,2.2,41.8,Rainy
9306,2024-08-28,32.9,0.5,21.9,Rainy
9307,2024-08-29,30.8,0,65.3,Windy
9308,2024-08-29,19,4.6,53.9,Sunny
9309,2024-08-29,25.2,0,48.9,Sunny
9310,2024-08-29,26.5,5.9,72.5,Sunny
9311,2024-08-29,27,0,37.5,Windy
9312,2024-08-30,34.2,2.6,76.4,Sunny
9313,2024-08-30,25.2,0,80.9,Sunny
9314,2024-08-30,33.8,0,65,Rainy
9315,2024-08-30,22.5,2.6,55.9,Sunny
9316,2024-08-30,28.1,0.3,60,Stormy
9317,2024-08-31,33.9,3.1,39.7,Foggy
9318,2024-08-31,30,4.5,51.1,Sunny
9319,2024-08-31,27.4,5.9,44.1,Foggy
9320,2024-08-31,22.6,1.4,61.6,Cloudy
9321,2024-08-31,31.6,6.6,51.4,Sunny
9322,2024-09-01,10.5,0,89.6,Windy
9323,2024-09-01,15.4,7.1,69.7,Cloudy
9324,2024-09-01,5,1.5,77.7,Windy
9325,2024-09-01,14.2,0,61.6,Cloudy
9326,2024-09-01,13.6,0,45.8,Rainy
9327,2024-09-02,11.4,7.2,98.5,Windy
9328,2024-09-02,20,6.8,69.1,Rainy
9329,2024-09-02,11,6.4,79.4,Cloudy
9330,2024-09-02,4,7.6,45.4,Foggy
9331,2024-09-02,17.2,2.9,76.9,Rainy
9332,2024-09-02,9.3,0,64,Cloudy
9333,2024-09-03,4.6,3.9,81.2,Stormy
9334,2024-09-03,13.4,10.8,68.5,Windy
9335,2024-09-03,10.1,2,77.7,Snowy
9336,2024-09-03,13.5,5.6,72.3,Windy
9337,2024-09-03,17.6,0,69.5,Snowy
9338,2024-09-04,13.4,3.4,100,Windy
9339,2024-09-04,7.6,6.3,68,Cloudy
9340,2024-09-04,10.5,0,58.8,Rainy
9341,2024-09-04,14.2,12.2,83.4,Sunny
9342,2024-09-05,15.2,6.5,71.4,Rainy
9343,2024-09-05,5,9.3,79.7,Cloudy
9344,2024-09-05,9.4,9,87.9,Snowy
9345,2024-09-05,11.9,0,77.6,Rainy
9346,2024-09-06,7.8,1.3,75.9,Sunny
9347,2024-09-06,3.6,2.5,62.7,Foggy
9348,2024-09-06,11.4,6,56.5,Cloudy
9349,2024-09-06,3.7,3.3,85.1,Cloudy
9350,2024-09-06,2.2,3.7,65.9,Sunny
9351,2024-09-07,7.5,8.2,71.5,Cloudy
9352,2024-09-07,11.6,8.8,68.1,Stormy
9353,2024-09-07,7.2,5.6,73.6,Cloudy
9354,2024-09-08,8.6,7.5,46.3,Cloudy
9355,2024-09-08,19.5,6,52.8,Sunny
9356,2024-09-08,10.3,0.3,57.5,Foggy
9357,2024-09-08,18.5,5.4,83.4,Rainy
9358,2024-09-08,2.5,6.3,68.2,Rainy
9359,2024-09-08,12.5,4.9,55.7,Rainy
9360,2024-09-09,16.4,0,66.8,Rainy
9361,2024-09-09,13.7,1.1,100,Stormy
9362,2024-09-09,11.9,4.3,52.3,Windy
9363,2024-09-09,14.8,0,79.5,Windy
9364,2024-09-09,17.2,6.1,55.4,Sunny
9365,2024-09-09,9.2,13.8,66.4,Foggy
9366,2024-09-09,20.9,3.8,60,Rainy
9367,2024-09-10,14,12.9,56.8,Sunny
9368,2024-09-10,13.2,6.7,77.9,Snowy
9369,2024-09-10,6.1,10.4,81.7,Cloudy
9370,2024-09-11,9.1,1.3,86.1,Cloudy
9371,2024-09-11,13.4,5.1,89,Sunny
9372,2024-09-11,9.6,9.6,63.1,Rainy
9373,2024-09-11,12.2,2,69.5,Rainy
9374,2024-09-11,5.9,9.7,56,Rainy
9375,2024-09-11,12.9,3.7,50.6,Rainy
9376,2024-09-12,8,4.8,67,Sunny
9377,2024-09-12,14.8,12.7,75.1,Cloudy
9378,2024-09-12,19.1,1.8,89,Cloudy
9379,2024-09-12,10.9,3.3,68,Stormy
9380,2024-09-12,18.1,12.3,55.9,Snowy
9381,2024-09-13,20.6,0,50.2,Cloudy
9382,2024-09-13,20.9,6.7,64,Windy
9383,2024-09-13,12.6,8.6,71.1,Snowy
9384,2024-09-14,6.8,0,54,Sunny
9385,2024-09-14,8.6,3.4,64,Rainy
9386,2024-09-14,21,4.1,90.5,Foggy
9387,2024-09-14,15.1,0.2,76.5,Rainy
9388,2024-09-14,18,8,43,Sunny
9389,2024-09-15,7.9,3.9,59.5,Cloudy
9390,2024-09-15,14.3,0,70.5,Snowy
9391,2024-09-15,20.2,7.3,54.1,Windy
9392,2024-09-15,13.1,2.7,74.6,Windy
9393,2024-09-15,18.6,6.9,63.7,Windy
9394,2024-09-15,16.3,3.9,57.7,Foggy
9395,2024-09-16,15.3,2,82,Rainy
9396,2024-09-16,15.2,8.5,69.8,Rainy
9397,2024-09-16,3.1,0,59.4,Rainy
9398,2024-09-16,14.7,8.5,74.7,Cloudy
9399,2024-09-16,14.1,7.8,51.5,Snowy
9400,2024-09-17,15,4.2,87,Sunny
9401,2024-09-17,5.8,3.5,76.6,Windy
9402,2024-09-17,14.2,12.1,51.2,Foggy
9403,2024-09-17,10.6,4.3,93.4,Rainy
9404,2024-09-17,16.2,7.7,85.4,Snowy
9405,2024-09-18,15.6,0,74.8,Cloudy
9406,2024-09-18,3.1,4.1,71.2,Stormy
9407,2024-09-18,10,8.4,62.7,Cloudy
9408,2024-09-18,10.1,7.3,69.1,Rainy
9409,2024-09-19,4.4,12.7,79.8,Windy
9410,2024-09-19,14,1.8,54,Foggy
9411,2024-09-19,14.2,0.7,95.6,Cloudy
9412,2024-09-20,8.5,7,56,Cloudy
9413,2024-09-20,16.6,8.4,85.6,Foggy
9414,2024-09-20,13.3,11,50.8,Cloudy
9415,2024-09-20,2.6,2.9,64.6,Cloudy
9416,2024-09-20,8.4,5.6,40.3,Sunny
9417,2024-09-20,10.7,0.9,76.5,Snowy
9418,2024-09-21,5.7,5.5,61.4,Cloudy
9419,2024-09-21,7,0,82.7,Cloudy
9420,2024-09-21,13.7,12.6,60.1,Windy
9421,2024-09-21,14.5,0,65.9,Windy
9422,2024-09-21,21,7.6,76.5,Rainy
9423,2024-09-22,16.5,5,75.1,Cloudy
9424,2024-09-22,5.3,7.3,73.3,Cloudy
9425,2024-09-22,9.4,3.6,70.1,Windy
9426,2024-09-22,10.3,5.4,55.8,Stormy
9427,2024-09-22,6.3,1.7,78.5,Cloudy
9428,2024-09-22,13.7,7.2,57,Sunny
9429,2024-09-22,11.4,3.3,67.9,Cloudy
9430,2024-09-22,1.7,0.9,73.4,Cloudy
9431,2024-09-22,19.1,1.6,93.4,Foggy
9432,2024-09-22,8.7,2.9,76.1,Windy
9433,2024-09-23,12.5,8.3,51.4,Rainy
9434,2024-09-23,14.7,5.5,95.2,Rainy
9435,2024-09-23,5.5,6.6,56.5,Foggy
9436,2024-09-23,17,3.3,67.6,Sunny
9437,2024-09-23,6.2,6.6,69.8,Cloudy
9438,2024-09-23,12.5,3,73.1,Foggy
9439,2024-09-24,16.2,6.4,68.1,Rainy
9440,2024-09-24,4.7,1.9,73.9,Windy
9441,2024-09-24,16.2,8.7,73.8,Rainy
9442,2024-09-24,8.7,1.5,80.1,Rainy
9443,2024-09-24,20.1,8.3,62,Cloudy
9444,2024-09-24,9.7,6.1,87,Cloudy
9445,2024-09-25,7.6,9.2,76,Stormy
9446,2024-09-25,17.1,0.6,65.5,Rainy
9447,2024-09-25,8.3,4.3,70,Windy
9448,2024-09-25,7.9,2.9,69.3,Cloudy
9449,2024-09-25,12.7,7.1,67.9,Foggy
9450,2024-09-25,17.2,2.9,53.6,Windy
9451,2024-09-25,1,8.7,64.7,Rainy
9452,2024-09-25,15.6,6.2,80.6,Cloudy
9453,2024-09-25,7.9,7.9,67.2,Rainy
9454,2024-09-25,15.3,3.7,67.3,Cloudy
9455,2024-09-25,13,4.4,61.9,Rainy
9456,2024-09-25,13.9,2.5,71.1,Stormy
9457,2024-09-26,13.9,5.7,88.2,Rainy
9458,2024-09-26,8.1,8.9,68.7,Foggy
9459,2024-09-26,5.3,6.8,70.7,Sunny
9460,2024-09-26,22.5,7.7,61.1,Rainy
9461,2024-09-27,5.5,0,87.1,Sunny
9462,2024-09-27,14.3,3.5,86.8,Cloudy
9463,2024-09-27,11.6,2.8,76.9,Cloudy
9464,2024-09-27,8.1,5.1,55.1,Cloudy
9465,2024-09-27,16.6,8.1,89,Foggy
9466,2024-09-28,11.2,5.2,89.6,Cloudy
9467,2024-09-28,9.8,5.5,81.5,Windy
9468,2024-09-28,11.6,0.4,70.5,Sunny
9469,2024-09-28,9,0,77.2,Stormy
9470,2024-09-28,16,3.3,84.3,Rainy
9471,2024-09-29,6.6,5.5,61.7,Cloudy
9472,2024-09-29,18.1,5.1,61.5,Cloudy
9473,2024-09-29,15.2,13.8,92.4,Rainy
9474,2024-09-29,17.2,4.8,67.2,Rainy
9475,2024-09-29,8.4,3.7,50.2,Sunny
9476,2024-09-29,9.9,4.8,74.2,Foggy
9477,2024-09-29,9.6,4,62.5,Stormy
9478,2024-09-29,0.4,2.5,52.1,Rainy
9479,2024-09-29,9.5,9.2,100,Cloudy
9480,2024-09-30,16,16.2,77.3,Sunny
9481,2024-09-30,15.4,2.2,76.1,Windy
9482,2024-09-30,18.3,2.1,64.7,Rainy
9483,2024-09-30,14.5,10.4,71.4,Rainy
9484,2024-09-30,13.3,0,63.5,Windy
9485,2024-09-30,10.2,8.2,64.9,Rainy
9486,2024-09-30,13.8,1.7,71,Cloudy
9487,2024-09-30,6.5,2.7,81.7,Rainy
9488,2024-09-30,11.8,2.7,75.9,Windy
9489,2024-10-01,14.4,0,78.4,Sunny
9490,2024-10-01,11.7,3.1,65.1,Windy
9491,2024-10-01,17.1,0.6,60.6,Cloudy
9492,2024-10-02,7.4,0.8,48.7,Windy
9493,2024-10-02,17,9.2,72.2,Rainy
9494,2024-10-02,16.9,2.4,55.2,Rainy
9495,2024-10-02,17.3,9.6,63.9,Cloudy
9496,2024-10-02,13,6.7,62.5,Stormy
9497,2024-10-02,13.3,5,49.5,Rainy
9498,2024-10-02,14.8,9.1,65.5,Rainy
9499,2024-10-02,13.7,1.4,60.2,Sunny
9500,2024-10-03,6.3,9.2,78,Cloudy
9501,2024-10-03,2.5,0,66.8,Foggy
9502,2024-10-03,14.2,13.7,61.3,Cloudy
9503,2024-10-03,5.3,9.7,80.7,Windy
9504,2024-10-04,14.1,8.2,72.6,Cloudy
9505,2024-10-04,8.4,1.5,81.3,Windy
9506,2024-10-04,3.7,4.4,69.8,Cloudy
9507,2024-10-04,6.4,2.6,59.4,Foggy
9508,2024-10-04,11.6,4.5,63.9,Sunny
9509,2024-10-04,13.3,4.8,70.7,Foggy
9510,2024-10-04,23.4,0.6,59,Rainy
9511,2024-10-04,11.6,10.5,88.2,Windy
9512,2024-10-04,13.9,6.5,60.5,Foggy
9513,2024-10-05,12.6,10.7,57.8,Cloudy
9514,2024-10-05,11.6,7,69.6,Sunny
9515,2024-10-05,7.2,3.3,50,Windy
9516,2024-10-05,14.8,5.7,80.7,Sunny
9517,2024-10-06,9.6,8,88.6,Stormy
9518,2024-10-06,9.8,3.1,86.4,Sunny
9519,2024-10-06,10,4.3,74.8,Cloudy
