batch_id,batch_number,product_id,supplier_id,warehouse_id,quantity,procurement_cost,unit_cost,received_date,expiry_date,quality_grade,created_at
5661,BT-005661,18,21,9,94.1,111.98,1.19,2025-11-18,2025-11-25,A,2025-11-18T13:22:00.654Z
5662,BT-005662,18,21,2,346.8,301.72,0.87,2025-09-17,2025-09-24,A,2025-09-17T13:22:00.654Z
5663,BT-005663,18,21,10,159.1,184.56,1.16,2024-09-28,2024-10-05,A,2024-09-28T13:22:00.654Z
5664,BT-005664,59,26,3,247.8,1087.84,4.39,2024-03-28,2024-04-04,A,2024-03-28T13:22:00.654Z
5665,BT-005665,59,26,11,390.9,1231.33,3.15,2025-11-14,2025-11-21,A,2025-11-14T13:22:00.654Z
5666,BT-005666,59,26,1,312.6,1097.23,3.51,2024-09-08,2024-09-15,B,2024-09-08T13:22:00.654Z
5667,BT-005667,59,26,7,486.3,2061.91,4.24,2025-10-11,2025-10-18,B,2025-10-11T13:22:00.654Z
5668,BT-005668,59,26,12,327.6,1084.36,3.31,2025-06-19,2025-06-26,A,2025-06-19T13:22:00.654Z
5669,BT-005669,59,26,7,183.1,551.13,3.01,2025-05-21,2025-05-28,B,2025-05-21T13:22:00.654Z
5670,BT-005670,59,26,9,436.1,1430.41,3.28,2025-03-07,2025-03-14,C,2025-03-07T13:22:00.654Z
5671,BT-005671,59,26,9,274.3,1206.92,4.4,2024-08-14,2024-08-21,B,2024-08-14T13:22:00.654Z
5672,BT-005672,59,26,14,64.5,246.39,3.82,2026-03-04,2026-03-11,B,2026-03-04T13:22:00.654Z
5673,BT-005673,59,26,1,128,514.56,4.02,2025-08-29,2025-09-05,A,2025-08-29T13:22:00.654Z
5674,BT-005674,59,26,7,140.8,488.58,3.47,2025-08-28,2025-09-04,A,2025-08-28T13:22:00.654Z
5675,BT-005675,59,26,15,268.4,1070.92,3.99,2024-06-11,2024-06-18,C,2024-06-11T13:22:00.654Z
5676,BT-005676,59,26,10,78.6,343.48,4.37,2026-02-10,2026-02-17,C,2026-02-10T13:22:00.654Z
5677,BT-005677,85,23,13,342.6,993.54,2.9,2026-03-01,2026-03-06,A,2026-03-01T13:22:00.654Z
5678,BT-005678,85,23,10,357.1,849.9,2.38,2025-07-15,2025-07-20,B,2025-07-15T13:22:00.654Z
5679,BT-005679,85,23,3,242.4,659.33,2.72,2025-01-25,2025-01-30,C,2025-01-25T13:22:00.654Z
5680,BT-005680,85,23,11,137.2,392.39,2.86,2025-05-26,2025-05-31,A,2025-05-26T13:22:00.654Z
5681,BT-005681,85,23,9,51.7,171.13,3.31,2024-05-16,2024-05-21,A,2024-05-16T13:22:00.654Z
5682,BT-005682,85,23,3,106.6,287.82,2.7,2024-08-13,2024-08-18,A,2024-08-13T13:22:00.654Z
5683,BT-005683,85,23,12,164.4,392.92,2.39,2024-06-20,2024-06-25,A,2024-06-20T13:22:00.654Z
5684,BT-005684,85,23,7,93.6,215.28,2.3,2024-06-17,2024-06-22,A,2024-06-17T13:22:00.654Z
5685,BT-005685,85,23,5,80.2,241.4,3.01,2024-09-09,2024-09-14,A,2024-09-09T13:22:00.654Z
5686,BT-005686,85,23,13,96.7,322.98,3.34,2025-10-02,2025-10-07,A,2025-10-02T13:22:00.654Z
5687,BT-005687,85,23,1,473.6,1510.78,3.19,2025-08-21,2025-08-26,A,2025-08-21T13:22:00.655Z
5688,BT-005688,85,23,11,426.3,1023.12,2.4,2025-02-06,2025-02-11,A,2025-02-06T13:22:00.655Z
5689,BT-005689,85,23,1,456.5,1282.77,2.81,2025-12-20,2025-12-25,C,2025-12-20T13:22:00.655Z
5690,BT-005690,97,15,12,184.7,605.82,3.28,2026-02-13,2026-02-23,A,2026-02-13T13:22:00.655Z
5691,BT-005691,97,15,15,412.2,1158.28,2.81,2024-03-15,2024-03-25,A,2024-03-15T13:22:00.655Z
5692,BT-005692,97,15,7,187.9,653.89,3.48,2025-02-03,2025-02-13,A,2025-02-03T13:22:00.655Z
5693,BT-005693,97,15,4,351.4,1135.02,3.23,2025-11-25,2025-12-05,A,2025-11-25T13:22:00.655Z
5694,BT-005694,97,15,10,317.3,894.79,2.82,2024-04-19,2024-04-29,C,2024-04-19T13:22:00.655Z
5695,BT-005695,97,15,8,274.9,934.66,3.4,2024-09-18,2024-09-28,A,2024-09-18T13:22:00.655Z
5696,BT-005696,97,15,5,206.8,690.71,3.34,2025-10-31,2025-11-10,B,2025-10-31T13:22:00.655Z
5697,BT-005697,97,15,11,314.2,879.76,2.8,2026-01-30,2026-02-09,A,2026-01-30T13:22:00.655Z
5698,BT-005698,97,15,11,483.1,1439.64,2.98,2024-12-30,2025-01-09,B,2024-12-30T13:22:00.655Z
5699,BT-005699,97,15,10,311.8,1091.3,3.5,2025-02-27,2025-03-09,B,2025-02-27T13:22:00.655Z
5700,BT-005700,97,15,12,93.2,321.54,3.45,2025-08-17,2025-08-27,B,2025-08-17T13:22:00.655Z
5701,BT-005701,97,15,5,352.9,1132.81,3.21,2024-08-27,2024-09-06,A,2024-08-27T13:22:00.655Z
5702,BT-005702,97,15,13,53.6,191.35,3.57,2024-10-26,2024-11-05,C,2024-10-26T13:22:00.655Z
5703,BT-005703,37,9,13,379.9,239.34,0.63,2024-06-08,2024-07-08,B,2024-06-08T13:22:00.655Z
5704,BT-005704,37,9,2,462.5,337.63,0.73,2025-07-09,2025-08-08,A,2025-07-09T13:22:00.655Z
5705,BT-005705,37,9,5,307,224.11,0.73,2024-06-22,2024-07-22,A,2024-06-22T13:22:00.655Z
5706,BT-005706,37,9,15,214.1,132.74,0.62,2024-12-19,2025-01-18,B,2024-12-19T13:22:00.655Z
5707,BT-005707,37,9,3,170.6,98.95,0.58,2024-06-13,2024-07-13,A,2024-06-13T13:22:00.655Z
5708,BT-005708,37,9,13,113.9,68.34,0.6,2025-02-28,2025-03-30,C,2025-02-28T13:22:00.655Z
5709,BT-005709,37,9,3,199.8,133.87,0.67,2024-04-07,2024-05-07,C,2024-04-07T13:22:00.655Z
5710,BT-005710,37,9,9,298.8,250.99,0.84,2024-12-03,2025-01-02,A,2024-12-03T13:22:00.655Z
5711,BT-005711,37,9,11,193.9,122.16,0.63,2024-07-09,2024-08-08,B,2024-07-09T13:22:00.655Z
5712,BT-005712,37,9,15,322.3,196.6,0.61,2025-12-05,2026-01-04,C,2025-12-05T13:22:00.655Z
5713,BT-005713,37,9,10,266,212.8,0.8,2024-12-28,2025-01-27,A,2024-12-28T13:22:00.655Z
5714,BT-005714,37,9,8,88,57.2,0.65,2026-03-01,2026-03-31,B,2026-03-01T13:22:00.655Z
5715,BT-005715,37,9,13,457.1,274.26,0.6,2025-10-28,2025-11-27,B,2025-10-28T13:22:00.655Z
5716,BT-005716,63,4,15,110.4,199.82,1.81,2025-09-05,2025-09-12,A,2025-09-05T13:22:00.655Z
5717,BT-005717,63,4,12,438.7,877.4,2,2024-08-08,2024-08-15,A,2024-08-08T13:22:00.655Z
5718,BT-005718,63,4,3,378.5,598.03,1.58,2024-04-30,2024-05-07,C,2024-04-30T13:22:00.655Z
5719,BT-005719,63,4,9,111.6,177.44,1.59,2024-12-31,2025-01-07,A,2024-12-31T13:22:00.655Z
5720,BT-005720,63,4,7,67,119.26,1.78,2025-04-14,2025-04-21,A,2025-04-14T13:22:00.655Z
5721,BT-005721,63,4,11,408.4,849.47,2.08,2025-01-06,2025-01-13,B,2025-01-06T13:22:00.655Z
5722,BT-005722,63,4,8,343.1,617.58,1.8,2025-08-07,2025-08-14,C,2025-08-07T13:22:00.655Z
5723,BT-005723,63,4,2,237.8,485.11,2.04,2026-01-24,2026-01-31,A,2026-01-24T13:22:00.655Z
5724,BT-005724,63,4,3,129.4,297.62,2.3,2025-06-26,2025-07-03,A,2025-06-26T13:22:00.655Z
5725,BT-005725,63,4,11,300.9,532.59,1.77,2025-05-10,2025-05-17,A,2025-05-10T13:22:00.655Z
5726,BT-005726,63,4,8,90.4,199.78,2.21,2025-01-06,2025-01-13,A,2025-01-06T13:22:00.655Z
5727,BT-005727,63,4,10,142.9,305.81,2.14,2024-09-04,2024-09-11,B,2024-09-04T13:22:00.655Z
5728,BT-005728,63,4,6,104.5,227.81,2.18,2025-04-22,2025-04-29,A,2025-04-22T13:22:00.655Z
5729,BT-005729,38,5,4,379.6,1996.7,5.26,2026-01-27,2026-02-03,A,2026-01-27T13:22:00.655Z
5730,BT-005730,38,5,10,101.5,482.13,4.75,2025-02-21,2025-02-28,C,2025-02-21T13:22:00.655Z
5731,BT-005731,38,5,3,390.7,1914.43,4.9,2024-12-01,2024-12-08,A,2024-12-01T13:22:00.655Z
5732,BT-005732,38,5,10,224.3,953.28,4.25,2025-03-09,2025-03-16,A,2025-03-09T13:22:00.655Z
5733,BT-005733,38,5,15,327,1664.43,5.09,2024-05-05,2024-05-12,B,2024-05-05T13:22:00.655Z
5734,BT-005734,38,5,6,217.3,921.35,4.24,2024-12-08,2024-12-15,B,2024-12-08T13:22:00.655Z
5735,BT-005735,38,5,3,90.8,416.77,4.59,2024-09-24,2024-10-01,B,2024-09-24T13:22:00.655Z
5736,BT-005736,38,5,10,305.2,1645.03,5.39,2025-07-10,2025-07-17,A,2025-07-10T13:22:00.655Z
5737,BT-005737,38,5,5,349.9,1280.63,3.66,2025-12-27,2026-01-03,A,2025-12-27T13:22:00.655Z
5738,BT-005738,38,5,7,472.5,2452.28,5.19,2025-02-25,2025-03-04,A,2025-02-25T13:22:00.655Z
5739,BT-005739,38,5,5,285.8,1063.18,3.72,2025-10-03,2025-10-10,A,2025-10-03T13:22:00.655Z
5740,BT-005740,38,5,2,83.5,349.03,4.18,2025-12-09,2025-12-16,B,2025-12-09T13:22:00.655Z
5741,BT-005741,38,5,10,332.9,1751.05,5.26,2024-04-15,2024-04-22,A,2024-04-15T13:22:00.655Z
5742,BT-005742,30,29,8,339.7,974.94,2.87,2024-10-23,2024-11-22,A,2024-10-23T13:22:00.655Z
5743,BT-005743,30,29,13,211.2,481.54,2.28,2024-07-14,2024-08-13,A,2024-07-14T13:22:00.655Z
5744,BT-005744,30,29,15,419.9,1255.5,2.99,2024-10-02,2024-11-01,B,2024-10-02T13:22:00.655Z
5745,BT-005745,30,29,13,434.7,1234.55,2.84,2025-05-22,2025-06-21,C,2025-05-22T13:22:00.655Z
5746,BT-005746,30,29,14,118.5,328.25,2.77,2024-03-28,2024-04-27,A,2024-03-28T13:22:00.655Z
5747,BT-005747,30,29,10,351.2,804.25,2.29,2024-08-01,2024-08-31,A,2024-08-01T13:22:00.655Z
5748,BT-005748,30,29,3,459.7,1158.44,2.52,2025-12-02,2026-01-01,A,2025-12-02T13:22:00.655Z
5749,BT-005749,30,29,5,414.6,932.85,2.25,2024-10-26,2024-11-25,B,2024-10-26T13:22:00.655Z
5750,BT-005750,30,29,4,290.4,862.49,2.97,2024-09-08,2024-10-08,B,2024-09-08T13:22:00.655Z
5751,BT-005751,30,29,1,125.5,331.32,2.64,2025-10-01,2025-10-31,B,2025-10-01T13:22:00.655Z
5752,BT-005752,30,29,1,196.5,497.15,2.53,2026-01-27,2026-02-26,A,2026-01-27T13:22:00.655Z
5753,BT-005753,30,29,15,177.8,465.84,2.62,2025-02-07,2025-03-09,A,2025-02-07T13:22:00.655Z
5754,BT-005754,30,29,8,95.5,221.56,2.32,2025-01-06,2025-02-05,B,2025-01-06T13:22:00.655Z
5755,BT-005755,130,17,14,250.8,1000.69,3.99,2024-03-31,2024-04-14,A,2024-03-31T13:22:00.655Z
5756,BT-005756,130,17,2,294.7,1152.28,3.91,2026-02-13,2026-02-27,B,2026-02-13T13:22:00.655Z
5757,BT-005757,130,17,11,469.4,1994.95,4.25,2024-06-12,2024-06-26,B,2024-06-12T13:22:00.655Z
5758,BT-005758,130,17,6,221.3,730.29,3.3,2026-01-02,2026-01-16,A,2026-01-02T13:22:00.655Z
5759,BT-005759,130,17,1,293.8,1289.78,4.39,2024-12-29,2025-01-12,B,2024-12-29T13:22:00.655Z
5760,BT-005760,130,17,7,147.6,537.26,3.64,2024-04-09,2024-04-23,A,2024-04-09T13:22:00.655Z
5761,BT-005761,130,17,11,105.3,378.03,3.59,2025-08-26,2025-09-09,A,2025-08-26T13:22:00.655Z
5762,BT-005762,130,17,14,475.1,1833.89,3.86,2024-08-05,2024-08-19,A,2024-08-05T13:22:00.655Z
5763,BT-005763,130,17,11,346.7,1244.65,3.59,2024-03-25,2024-04-08,A,2024-03-25T13:22:00.655Z
5764,BT-005764,130,17,4,328.1,1289.43,3.93,2025-06-25,2025-07-09,A,2025-06-25T13:22:00.655Z
5765,BT-005765,130,17,11,91,438.62,4.82,2025-08-29,2025-09-12,A,2025-08-29T13:22:00.655Z
5766,BT-005766,130,17,13,241.9,936.15,3.87,2025-12-13,2025-12-27,A,2025-12-13T13:22:00.655Z
5767,BT-005767,130,17,11,410.1,1968.48,4.8,2024-11-12,2024-11-26,A,2024-11-12T13:22:00.655Z
5768,BT-005768,104,8,8,98.8,836.84,8.47,2024-04-27,2024-05-11,A,2024-04-27T13:22:00.655Z
5769,BT-005769,104,8,4,330.4,2210.38,6.69,2024-08-09,2024-08-23,A,2024-08-09T13:22:00.655Z
5770,BT-005770,104,8,1,282.2,1642.4,5.82,2025-04-02,2025-04-16,A,2025-04-02T13:22:00.655Z
5771,BT-005771,104,8,5,332.9,2426.84,7.29,2025-11-16,2025-11-30,A,2025-11-16T13:22:00.655Z
5772,BT-005772,104,8,14,155.9,1071.03,6.87,2026-01-27,2026-02-10,A,2026-01-27T13:22:00.655Z
5773,BT-005773,104,8,6,348.3,2901.34,8.33,2024-10-30,2024-11-13,A,2024-10-30T13:22:00.655Z
5774,BT-005774,104,8,15,330.9,1958.93,5.92,2025-04-21,2025-05-05,A,2025-04-21T13:22:00.655Z
5775,BT-005775,104,8,4,214.8,1641.07,7.64,2024-10-31,2024-11-14,A,2024-10-31T13:22:00.655Z
5776,BT-005776,104,8,1,104,676,6.5,2024-06-27,2024-07-11,A,2024-06-27T13:22:00.655Z
5777,BT-005777,104,8,13,288.3,2018.1,7,2025-11-01,2025-11-15,A,2025-11-01T13:22:00.655Z
5778,BT-005778,104,8,3,406.2,2855.59,7.03,2024-09-09,2024-09-23,B,2024-09-09T13:22:00.655Z
5779,BT-005779,104,8,14,138.2,993.66,7.19,2024-05-24,2024-06-07,B,2024-05-24T13:22:00.655Z
5780,BT-005780,104,8,9,445.8,2732.75,6.13,2024-04-03,2024-04-17,A,2024-04-03T13:22:00.655Z
5781,BT-005781,94,9,13,148.5,123.26,0.83,2025-11-26,2025-11-29,A,2025-11-26T13:22:00.655Z
5782,BT-005782,94,9,3,102.5,69.7,0.68,2024-07-23,2024-07-26,B,2024-07-23T13:22:00.655Z
5783,BT-005783,94,9,6,484.6,397.37,0.82,2024-11-15,2024-11-18,A,2024-11-15T13:22:00.655Z
5784,BT-005784,94,9,15,81.3,51.22,0.63,2025-08-08,2025-08-11,A,2025-08-08T13:22:00.655Z
5785,BT-005785,94,9,4,139.8,127.22,0.91,2024-09-03,2024-09-06,A,2024-09-03T13:22:00.655Z
5786,BT-005786,94,9,5,176.1,147.92,0.84,2026-01-06,2026-01-09,C,2026-01-06T13:22:00.655Z
5787,BT-005787,94,9,11,320.1,259.28,0.81,2025-07-19,2025-07-22,A,2025-07-19T13:22:00.655Z
5788,BT-005788,94,9,8,357.6,293.23,0.82,2024-11-13,2024-11-16,A,2024-11-13T13:22:00.655Z
5789,BT-005789,94,9,2,449.1,282.93,0.63,2025-09-17,2025-09-20,A,2025-09-17T13:22:00.655Z
5790,BT-005790,94,9,13,437.2,358.5,0.82,2025-12-21,2025-12-24,A,2025-12-21T13:22:00.655Z
5791,BT-005791,94,9,8,295.7,224.73,0.76,2025-04-12,2025-04-15,A,2025-04-12T13:22:00.655Z
5792,BT-005792,94,9,8,448.3,282.43,0.63,2025-10-05,2025-10-08,A,2025-10-05T13:22:00.655Z
5793,BT-005793,94,9,3,429.8,318.05,0.74,2025-10-11,2025-10-14,B,2025-10-11T13:22:00.655Z
5794,BT-005794,194,2,4,133.9,1130.12,8.44,2025-12-18,2025-12-23,A,2025-12-18T13:22:00.655Z
5795,BT-005795,194,2,10,342.8,2735.54,7.98,2025-08-27,2025-09-01,A,2025-08-27T13:22:00.655Z
5796,BT-005796,194,2,14,471.7,3943.41,8.36,2025-03-05,2025-03-10,A,2025-03-05T13:22:00.655Z
5797,BT-005797,194,2,12,326.4,2464.32,7.55,2024-12-14,2024-12-19,C,2024-12-14T13:22:00.655Z
5798,BT-005798,194,2,4,166.7,1158.57,6.95,2025-01-08,2025-01-13,A,2025-01-08T13:22:00.655Z
5799,BT-005799,194,2,2,299.9,2237.25,7.46,2025-12-09,2025-12-14,A,2025-12-09T13:22:00.655Z
5800,BT-005800,194,2,1,350,2205,6.3,2025-10-04,2025-10-09,A,2025-10-04T13:22:00.655Z
5801,BT-005801,194,2,10,448,3288.32,7.34,2025-03-10,2025-03-15,B,2025-03-10T13:22:00.655Z
5802,BT-005802,194,2,15,177.1,1627.55,9.19,2024-12-30,2025-01-04,B,2024-12-30T13:22:00.655Z
5803,BT-005803,194,2,8,443.2,4024.26,9.08,2025-09-01,2025-09-06,B,2025-09-01T13:22:00.655Z
5804,BT-005804,194,2,10,138,1174.38,8.51,2025-05-23,2025-05-28,A,2025-05-23T13:22:00.655Z
5805,BT-005805,194,2,2,344.3,2516.83,7.31,2024-03-17,2024-03-22,C,2024-03-17T13:22:00.655Z
5806,BT-005806,194,2,8,76.8,697.34,9.08,2025-04-08,2025-04-13,A,2025-04-08T13:22:00.655Z
5807,BT-005807,2,21,6,134.7,556.31,4.13,2025-01-29,2025-02-06,C,2025-01-29T13:22:00.655Z
5808,BT-005808,2,21,3,221.5,866.07,3.91,2025-09-20,2025-09-28,C,2025-09-20T13:22:00.655Z
5809,BT-005809,2,21,4,51.6,191.44,3.71,2024-10-09,2024-10-17,A,2024-10-09T13:22:00.655Z
5810,BT-005810,2,21,13,139.2,560.98,4.03,2024-05-11,2024-05-19,C,2024-05-11T13:22:00.655Z
5811,BT-005811,2,21,3,158.2,683.42,4.32,2025-02-23,2025-03-03,B,2025-02-23T13:22:00.655Z
5812,BT-005812,2,21,11,279.4,1187.45,4.25,2026-01-25,2026-02-02,A,2026-01-25T13:22:00.655Z
5813,BT-005813,2,21,3,160.6,833.51,5.19,2025-02-02,2025-02-10,B,2025-02-02T13:22:00.655Z
5814,BT-005814,2,21,9,138.3,739.91,5.35,2025-09-24,2025-10-02,A,2025-09-24T13:22:00.655Z
5815,BT-005815,2,21,13,481.4,2113.35,4.39,2025-06-09,2025-06-17,A,2025-06-09T13:22:00.655Z
5816,BT-005816,2,21,4,362.6,1570.06,4.33,2025-11-19,2025-11-27,A,2025-11-19T13:22:00.655Z
5817,BT-005817,2,21,5,409.9,1951.12,4.76,2024-12-04,2024-12-12,A,2024-12-04T13:22:00.655Z
5818,BT-005818,2,21,2,388.9,2061.17,5.3,2024-03-13,2024-03-21,B,2024-03-13T13:22:00.655Z
5819,BT-005819,2,21,12,212.6,795.12,3.74,2025-08-19,2025-08-27,B,2025-08-19T13:22:00.655Z
5820,BT-005820,42,21,13,427.5,1226.93,2.87,2024-10-22,2024-11-01,A,2024-10-22T13:22:00.655Z
5821,BT-005821,42,21,2,345.2,976.92,2.83,2025-02-16,2025-02-26,A,2025-02-16T13:22:00.655Z
5822,BT-005822,42,21,3,462.8,1147.74,2.48,2025-06-13,2025-06-23,A,2025-06-13T13:22:00.655Z
5823,BT-005823,42,21,14,445.3,1180.05,2.65,2025-09-27,2025-10-07,B,2025-09-27T13:22:00.655Z
5824,BT-005824,42,21,12,350.7,953.9,2.72,2024-08-22,2024-09-01,A,2024-08-22T13:22:00.655Z
5825,BT-005825,42,21,6,116.7,393.28,3.37,2024-05-25,2024-06-04,A,2024-05-25T13:22:00.655Z
5826,BT-005826,42,21,7,376.5,1227.39,3.26,2024-05-21,2024-05-31,C,2024-05-21T13:22:00.655Z
5827,BT-005827,42,21,3,452.3,1601.14,3.54,2024-03-15,2024-03-25,A,2024-03-15T13:22:00.655Z
5828,BT-005828,42,21,8,238.9,774.04,3.24,2025-12-31,2026-01-10,A,2025-12-31T13:22:00.655Z
5829,BT-005829,42,21,2,305.4,836.8,2.74,2025-09-01,2025-09-11,B,2025-09-01T13:22:00.655Z
5830,BT-005830,42,21,2,354,923.94,2.61,2024-06-07,2024-06-17,B,2024-06-07T13:22:00.655Z
5831,BT-005831,42,21,15,108.1,350.24,3.24,2025-03-03,2025-03-13,B,2025-03-03T13:22:00.655Z
5832,BT-005832,42,21,4,67.7,243.04,3.59,2024-10-30,2024-11-09,C,2024-10-30T13:22:00.655Z
5833,BT-005833,155,23,11,119.5,768.39,6.43,2025-10-23,2025-11-06,B,2025-10-23T13:22:00.655Z
5834,BT-005834,155,23,11,172,868.6,5.05,2024-10-20,2024-11-03,A,2024-10-20T13:22:00.655Z
5835,BT-005835,155,23,14,193.4,970.87,5.02,2024-11-06,2024-11-20,A,2024-11-06T13:22:00.655Z
5836,BT-005836,155,23,8,153,904.23,5.91,2024-11-07,2024-11-21,A,2024-11-07T13:22:00.655Z
5837,BT-005837,155,23,3,408.8,2595.88,6.35,2026-02-14,2026-02-28,A,2026-02-14T13:22:00.655Z
5838,BT-005838,155,23,13,286.8,1792.5,6.25,2024-04-08,2024-04-22,A,2024-04-08T13:22:00.655Z
5839,BT-005839,155,23,1,165.8,802.47,4.84,2024-11-23,2024-12-07,A,2024-11-23T13:22:00.655Z
5840,BT-005840,155,23,7,216.1,1322.53,6.12,2026-01-18,2026-02-01,A,2026-01-18T13:22:00.655Z
5841,BT-005841,155,23,7,439.5,2799.62,6.37,2024-03-13,2024-03-27,A,2024-03-13T13:22:00.655Z
5842,BT-005842,155,23,8,488.4,2984.12,6.11,2026-02-19,2026-03-05,A,2026-02-19T13:22:00.655Z
5843,BT-005843,155,23,10,244.1,1288.85,5.28,2024-09-23,2024-10-07,A,2024-09-23T13:22:00.655Z
5844,BT-005844,155,23,4,375.2,1864.74,4.97,2024-07-29,2024-08-12,B,2024-07-29T13:22:00.655Z
5845,BT-005845,155,23,11,121.8,633.36,5.2,2025-05-23,2025-06-06,A,2025-05-23T13:22:00.655Z
5846,BT-005846,68,22,1,478.4,2162.37,4.52,2026-02-16,2026-02-23,A,2026-02-16T13:22:00.655Z
5847,BT-005847,68,22,11,220.8,967.1,4.38,2024-10-24,2024-10-31,B,2024-10-24T13:22:00.655Z
5848,BT-005848,68,22,9,311.6,1149.8,3.69,2026-02-13,2026-02-20,B,2026-02-13T13:22:00.655Z
5849,BT-005849,68,22,2,152.7,508.49,3.33,2026-01-19,2026-01-26,A,2026-01-19T13:22:00.655Z
5850,BT-005850,68,22,12,112.2,419.63,3.74,2025-11-03,2025-11-10,C,2025-11-03T13:22:00.655Z
5851,BT-005851,68,22,14,392,1321.04,3.37,2025-05-31,2025-06-07,B,2025-05-31T13:22:00.655Z
5852,BT-005852,68,22,15,395,1477.3,3.74,2024-03-19,2024-03-26,A,2024-03-19T13:22:00.655Z
5853,BT-005853,68,22,7,441.8,1440.27,3.26,2024-03-12,2024-03-19,C,2024-03-12T13:22:00.655Z
5854,BT-005854,68,22,6,305.7,1011.87,3.31,2024-10-05,2024-10-12,A,2024-10-05T13:22:00.655Z
5855,BT-005855,68,22,15,325.5,1230.39,3.78,2024-09-20,2024-09-27,A,2024-09-20T13:22:00.655Z
5856,BT-005856,68,22,14,202.2,794.65,3.93,2024-08-24,2024-08-31,A,2024-08-24T13:22:00.655Z
5857,BT-005857,68,22,6,389.1,1400.76,3.6,2025-05-25,2025-06-01,B,2025-05-25T13:22:00.655Z
5858,BT-005858,68,22,10,302.6,950.16,3.14,2025-01-19,2025-01-26,A,2025-01-19T13:22:00.655Z
5859,BT-005859,80,18,9,401.3,2191.1,5.46,2024-08-29,2024-09-12,B,2024-08-29T13:22:00.655Z
5860,BT-005860,80,18,12,85.6,342.4,4,2025-03-30,2025-04-13,A,2025-03-30T13:22:00.655Z
5861,BT-005861,80,18,11,445.7,2157.19,4.84,2025-01-27,2025-02-10,A,2025-01-27T13:22:00.655Z
5862,BT-005862,80,18,1,116.4,569.2,4.89,2025-08-30,2025-09-13,A,2025-08-30T13:22:00.655Z
5863,BT-005863,80,18,12,149.7,865.27,5.78,2025-06-02,2025-06-16,B,2025-06-02T13:22:00.655Z
5864,BT-005864,80,18,7,181,988.26,5.46,2025-05-14,2025-05-28,B,2025-05-14T13:22:00.655Z
5865,BT-005865,80,18,1,323.8,1593.1,4.92,2025-03-11,2025-03-25,C,2025-03-11T13:22:00.655Z
5866,BT-005866,80,18,9,104.5,556.99,5.33,2025-04-27,2025-05-11,A,2025-04-27T13:22:00.655Z
5867,BT-005867,80,18,8,372.9,2114.34,5.67,2025-01-11,2025-01-25,A,2025-01-11T13:22:00.655Z
5868,BT-005868,80,18,15,473.2,2124.67,4.49,2024-08-10,2024-08-24,A,2024-08-10T13:22:00.655Z
5869,BT-005869,80,18,2,286.8,1408.19,4.91,2025-02-22,2025-03-08,B,2025-02-22T13:22:00.655Z
5870,BT-005870,80,18,12,182.8,957.87,5.24,2024-09-22,2024-10-06,A,2024-09-22T13:22:00.655Z
5871,BT-005871,80,18,2,286.7,1192.67,4.16,2025-07-14,2025-07-28,A,2025-07-14T13:22:00.655Z
5872,BT-005872,95,8,8,497.4,387.97,0.78,2025-07-19,2025-07-24,A,2025-07-19T13:22:00.655Z
5873,BT-005873,95,8,2,168.2,100.92,0.6,2025-02-08,2025-02-13,C,2025-02-08T13:22:00.655Z
5874,BT-005874,95,8,10,321.9,202.8,0.63,2026-01-06,2026-01-11,B,2026-01-06T13:22:00.655Z
5875,BT-005875,95,8,5,212.2,163.39,0.77,2026-02-12,2026-02-17,A,2026-02-12T13:22:00.655Z
5876,BT-005876,95,8,2,169.8,100.18,0.59,2024-05-29,2024-06-03,B,2024-05-29T13:22:00.655Z
5877,BT-005877,95,8,4,153.8,107.66,0.7,2025-02-25,2025-03-02,C,2025-02-25T13:22:00.655Z
5878,BT-005878,95,8,12,161.6,88.88,0.55,2024-04-04,2024-04-09,A,2024-04-04T13:22:00.656Z
5879,BT-005879,95,8,5,498.8,369.11,0.74,2025-07-23,2025-07-28,A,2025-07-23T13:22:00.656Z
5880,BT-005880,95,8,3,277,216.06,0.78,2025-11-16,2025-11-21,B,2025-11-16T13:22:00.656Z
5881,BT-005881,95,8,10,429.3,313.39,0.73,2025-10-06,2025-10-11,B,2025-10-06T13:22:00.656Z
5882,BT-005882,95,8,3,104.8,70.22,0.67,2025-10-08,2025-10-13,A,2025-10-08T13:22:00.656Z
5883,BT-005883,95,8,5,379.7,243.01,0.64,2024-03-29,2024-04-03,B,2024-03-29T13:22:00.656Z
5884,BT-005884,95,8,15,423.4,232.87,0.55,2024-12-06,2024-12-11,A,2024-12-06T13:22:00.656Z
5885,BT-005885,38,27,14,312.1,1544.9,4.95,2025-06-25,2025-07-02,A,2025-06-25T13:22:00.656Z
5886,BT-005886,38,27,9,444.1,1674.26,3.77,2025-01-16,2025-01-23,A,2025-01-16T13:22:00.656Z
5887,BT-005887,38,27,10,218.8,1109.32,5.07,2025-12-30,2026-01-06,A,2025-12-30T13:22:00.656Z
5888,BT-005888,38,27,13,231.9,1103.84,4.76,2024-03-23,2024-03-30,B,2024-03-23T13:22:00.656Z
5889,BT-005889,38,27,11,478.5,2354.22,4.92,2024-08-02,2024-08-09,A,2024-08-02T13:22:00.656Z
5890,BT-005890,38,27,6,84.3,303.48,3.6,2025-08-17,2025-08-24,B,2025-08-17T13:22:00.656Z
5891,BT-005891,38,27,9,316.4,1139.04,3.6,2025-07-29,2025-08-05,A,2025-07-29T13:22:00.656Z
